Classification,Year,Period,Period.Desc.,Aggregate.Level,Is.Leaf.Code,Trade.Flow.Code,Trade.Flow,Reporter.Code,Reporter,Reporter.ISO,Partner.Code,Partner,Partner.ISO,X2nd.Partner.Code,X2nd.Partner,X2nd.Partner.ISO,Customs.Proc..Code,Customs,Mode.of.Transport.Code,Mode.of.Transport,Commodity.Code,Commodity,Qty.Unit.Code,Qty.Unit,Qty,Alt.Qty.Unit.Code,Alt.Qty.Unit,Alt.Qty,Netweight..kg.,Gross.weight..kg.,Trade.Value.(US$),CIF.Trade.Value..US..,FOB.Trade.Value..US..,Flag
H5,2017,2017,2017,0,0,1,Import,392,Japan,JPN,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,6.72E+11,NA,NA,4
H5,2017,2017,2017,0,0,2,Export,392,Japan,JPN,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,6.98E+11,NA,NA,4
H5,2017,2017,2017,0,0,1,Import,398,Kazakhstan,KAZ,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,29599360478,NA,NA,4
H5,2017,2017,2017,0,0,2,Export,398,Kazakhstan,KAZ,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,48502738958,NA,NA,4
H5,2017,2017,2017,0,0,1,Import,400,Jordan,JOR,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,20407329339,NA,NA,4
H5,2017,2017,2017,0,0,2,Export,400,Jordan,JOR,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,7469238450,NA,NA,4
H5,2017,2017,2017,0,0,3,Re-Export,400,Jordan,JOR,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,1167514559,NA,NA,0
H5,2017,2017,2017,0,0,1,Import,410,Rep. of Korea,KOR,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,4.78E+11,NA,NA,4
H5,2017,2017,2017,0,0,2,Export,410,Rep. of Korea,KOR,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,5.74E+11,NA,NA,4
H5,2017,2017,2017,0,0,1,Import,414,Kuwait,KWT,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,33597829177,NA,NA,4
H5,2017,2017,2017,0,0,2,Export,414,Kuwait,KWT,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,54991871282,NA,NA,4
H5,2017,2017,2017,0,0,3,Re-Export,414,Kuwait,KWT,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,2014832157,NA,NA,0
H5,2017,2017,2017,0,0,1,Import,417,Kyrgyzstan,KGZ,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,4487291617,NA,NA,4
H5,2017,2017,2017,0,0,2,Export,417,Kyrgyzstan,KGZ,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,1757463670,NA,NA,4
H5,2017,2017,2017,0,0,1,Import,418,Lao People's Dem. Rep.,LAO,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,5159709477,NA,NA,4
H5,2017,2017,2017,0,0,2,Export,418,Lao People's Dem. Rep.,LAO,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,4909733654,NA,NA,4
H5,2017,2017,2017,0,0,1,Import,422,Lebanon,LBN,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,19586709383,NA,NA,4
H5,2017,2017,2017,0,0,2,Export,422,Lebanon,LBN,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,2844446138,NA,NA,4
H5,2017,2017,2017,0,0,4,Re-Import,422,Lebanon,LBN,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,6287547,NA,NA,4
H5,2017,2017,2017,0,0,1,Import,426,Lesotho,LSO,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,2065571364,NA,NA,4
H5,2017,2017,2017,0,0,2,Export,426,Lesotho,LSO,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,673150837,NA,NA,4
H5,2017,2017,2017,0,0,1,Import,428,Latvia,LVA,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,16053149440,NA,NA,4
H5,2017,2017,2017,0,0,2,Export,428,Latvia,LVA,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,13189947231,NA,NA,4
H5,2017,2017,2017,0,0,1,Import,440,Lithuania,LTU,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,30978718199,NA,NA,4
H5,2017,2017,2017,0,0,2,Export,440,Lithuania,LTU,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,29349549370,NA,NA,4
H5,2017,2017,2017,0,0,1,Import,442,Luxembourg,LUX,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,21070831564,NA,NA,4
H5,2017,2017,2017,0,0,2,Export,442,Luxembourg,LUX,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,13959035854,NA,NA,4
H5,2017,2017,2017,0,0,3,Re-Export,442,Luxembourg,LUX,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,73204760,NA,NA,0
H5,2017,2017,2017,0,0,4,Re-Import,442,Luxembourg,LUX,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,223942060,NA,NA,4
H5,2017,2017,2017,0,0,1,Import,450,Madagascar,MDG,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,3658005536,NA,NA,4
H5,2017,2017,2017,0,0,2,Export,450,Madagascar,MDG,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,2851663745,NA,NA,4
H5,2017,2017,2017,0,0,3,Re-Export,450,Madagascar,MDG,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,33014815,NA,NA,0
H5,2017,2017,2017,0,0,4,Re-Import,450,Madagascar,MDG,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,6949448,NA,NA,0
H5,2017,2017,2017,0,0,1,Import,458,Malaysia,MYS,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,1.95E+11,NA,NA,4
H5,2017,2017,2017,0,0,2,Export,458,Malaysia,MYS,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,2.18E+11,NA,NA,4
H5,2017,2017,2017,0,0,4,Re-Import,458,Malaysia,MYS,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,28784500,NA,NA,4
H5,2017,2017,2017,0,0,1,Import,462,Maldives,MDV,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,2359606355,NA,NA,4
H5,2017,2017,2017,0,0,2,Export,462,Maldives,MDV,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,199345279,NA,NA,4
H5,2017,2017,2017,0,0,1,Import,470,Malta,MLT,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,6827870815,NA,NA,4
H5,2017,2017,2017,0,0,2,Export,470,Malta,MLT,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,4077731851,NA,NA,4
H5,2017,2017,2017,0,0,4,Re-Import,470,Malta,MLT,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,28338820,NA,NA,4
H5,2017,2017,2017,0,0,1,Import,480,Mauritius,MUS,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,5269484338,NA,NA,4
H5,2017,2017,2017,0,0,2,Export,480,Mauritius,MUS,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,2102621814,NA,NA,4
H5,2017,2017,2017,0,0,1,Import,490,"Other Asia, nes",,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,2.60E+11,NA,NA,4
H5,2017,2017,2017,0,0,2,Export,490,"Other Asia, nes",,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,3.18E+11,NA,NA,4
H5,2017,2017,2017,0,0,1,Import,496,Mongolia,MNG,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,4337319902,NA,NA,4
H5,2017,2017,2017,0,0,2,Export,496,Mongolia,MNG,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,6200592951,NA,NA,0
H5,2017,2017,2017,0,0,3,Re-Export,496,Mongolia,MNG,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,28347322,NA,NA,0
H5,2017,2017,2017,0,0,4,Re-Import,496,Mongolia,MNG,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,5106836,NA,NA,0
H5,2017,2017,2017,0,0,1,Import,499,Montenegro,MNE,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,2610535972,NA,NA,4
H5,2017,2017,2017,0,0,2,Export,499,Montenegro,MNE,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,420870887,NA,NA,4
H5,2017,2017,2017,0,0,1,Import,504,Morocco,MAR,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,45039093063,NA,NA,4
H5,2017,2017,2017,0,0,2,Export,504,Morocco,MAR,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,25624297849,NA,NA,4
H5,2017,2017,2017,0,0,1,Import,512,Oman,OMN,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,26434873449,NA,NA,4
H5,2017,2017,2017,0,0,2,Export,512,Oman,OMN,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,32904047205,NA,NA,4
H5,2017,2017,2017,0,0,3,Re-Export,512,Oman,OMN,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,5485057319,NA,NA,0
H5,2017,2017,2017,0,0,1,Import,516,Namibia,NAM,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,6778202853,NA,NA,4
H5,2017,2017,2017,0,0,2,Export,516,Namibia,NAM,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,5229360925,NA,NA,4
H5,2017,2017,2017,0,0,3,Re-Export,516,Namibia,NAM,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,1761520868,NA,NA,0
H5,2017,2017,2017,0,0,4,Re-Import,516,Namibia,NAM,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,10927980,NA,NA,0
H5,2017,2017,2017,0,0,1,Import,528,Netherlands,NLD,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,4.62E+11,NA,NA,4
H5,2017,2017,2017,0,0,2,Export,528,Netherlands,NLD,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,5.28E+11,NA,NA,4
H5,2017,2017,2017,0,0,1,Import,554,New Zealand,NZL,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,40128439163,NA,NA,4
H5,2017,2017,2017,0,0,2,Export,554,New Zealand,NZL,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,38050286199,NA,NA,0
H5,2017,2017,2017,0,0,3,Re-Export,554,New Zealand,NZL,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,1310656220,NA,NA,0
H5,2017,2017,2017,0,0,4,Re-Import,554,New Zealand,NZL,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,137575511,NA,NA,4
H5,2017,2017,2017,0,0,1,Import,558,Nicaragua,NIC,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,7703836557,NA,NA,4
H5,2017,2017,2017,0,0,2,Export,558,Nicaragua,NIC,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,4925581177,NA,NA,4
H5,2017,2017,2017,0,0,1,Import,579,Norway,NOR,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,85525862977,NA,NA,4
H5,2017,2017,2017,0,0,2,Export,579,Norway,NOR,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,1.02E+11,NA,NA,4
H5,2017,2017,2017,0,0,1,Import,586,Pakistan,PAK,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,57440012500,NA,NA,4
H5,2017,2017,2017,0,0,2,Export,586,Pakistan,PAK,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,21877787164,NA,NA,4
H5,2017,2017,2017,0,0,3,Re-Export,586,Pakistan,PAK,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,400683239,NA,NA,0
H5,2017,2017,2017,0,0,4,Re-Import,586,Pakistan,PAK,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,234002001,NA,NA,0
H5,2017,2017,2017,0,0,1,Import,591,Panama,PAN,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,21934113569,NA,NA,4
H5,2017,2017,2017,0,0,2,Export,591,Panama,PAN,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,10600819757,NA,NA,4
H5,2017,2017,2017,0,0,1,Import,600,Paraguay,PRY,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,11873407129,NA,NA,4
H5,2017,2017,2017,0,0,2,Export,600,Paraguay,PRY,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,8679833045,NA,NA,4
H5,2017,2017,2017,0,0,1,Import,604,Peru,PER,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,39763913902,NA,NA,4
H5,2017,2017,2017,0,0,2,Export,604,Peru,PER,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,44237949422,NA,NA,4
H5,2017,2017,2017,0,0,4,Re-Import,604,Peru,PER,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,12396163,NA,NA,0
H5,2017,2017,2017,0,0,1,Import,616,Poland,POL,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,2.18E+11,NA,NA,4
H5,2017,2017,2017,0,0,2,Export,616,Poland,POL,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,2.21E+11,NA,NA,4
H5,2017,2017,2017,0,0,1,Import,620,Portugal,PRT,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,78746119203,NA,NA,4
H5,2017,2017,2017,0,0,2,Export,620,Portugal,PRT,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,62116840516,NA,NA,4
H5,2017,2017,2017,0,0,1,Import,642,Romania,ROU,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,85318177451,NA,NA,4
H5,2017,2017,2017,0,0,2,Export,642,Romania,ROU,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,70626887499,NA,NA,4
H5,2017,2017,2017,0,0,1,Import,643,Russian Federation,RUS,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,2.60E+11,NA,NA,4
H5,2017,2017,2017,0,0,2,Export,643,Russian Federation,RUS,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,3.79E+11,NA,NA,4
H5,2017,2017,2017,0,0,1,Import,688,Serbia,SRB,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,22146377217,NA,NA,4
H5,2017,2017,2017,0,0,2,Export,688,Serbia,SRB,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,16959040119,NA,NA,4
H5,2017,2017,2017,0,0,1,Import,699,India,IND,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,4.44E+11,NA,NA,4
H5,2017,2017,2017,0,0,2,Export,699,India,IND,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,2.94E+11,NA,NA,4
H5,2017,2017,2017,0,0,1,Import,703,Slovakia,SVK,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,81935090097,NA,NA,4
H5,2017,2017,2017,0,0,2,Export,703,Slovakia,SVK,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,83475386333,NA,NA,4
H5,2017,2017,2017,0,0,4,Re-Import,703,Slovakia,SVK,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,1090354438,NA,NA,4
H5,2017,2017,2017,0,0,1,Import,705,Slovenia,SVN,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,31149443532,NA,NA,4
H5,2017,2017,2017,0,0,2,Export,705,Slovenia,SVN,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,31893789564,NA,NA,4
H5,2017,2017,2017,0,0,4,Re-Import,705,Slovenia,SVN,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,110198744,NA,NA,0
H5,2017,2017,2017,0,0,1,Import,710,South Africa,ZAF,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,83086880674,NA,NA,0
H5,2017,2017,2017,0,0,2,Export,710,South Africa,ZAF,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,88233218989,NA,NA,4
H5,2017,2017,2017,0,0,3,Re-Export,710,South Africa,ZAF,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,318534934,NA,NA,0
H5,2017,2017,2017,0,0,4,Re-Import,710,South Africa,ZAF,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,332447361,NA,NA,0
H5,2017,2017,2017,0,0,1,Import,724,Spain,ESP,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,3.41E+11,NA,NA,4
H5,2017,2017,2017,0,0,2,Export,724,Spain,ESP,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,3.12E+11,NA,NA,4
H5,2017,2017,2017,0,0,3,Re-Export,724,Spain,ESP,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,5858664409,NA,NA,0
H5,2017,2017,2017,0,0,4,Re-Import,724,Spain,ESP,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,2733234543,NA,NA,0
H5,2017,2017,2017,0,0,1,Import,729,Sudan,SDN,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,10276864989,NA,NA,4
H5,2017,2017,2017,0,0,2,Export,729,Sudan,SDN,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,4240642666,NA,NA,4
H5,2017,2017,2017,0,0,1,Import,748,Eswatini,SWZ,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,1611784444,NA,NA,4
H5,2017,2017,2017,0,0,2,Export,748,Eswatini,SWZ,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,1801000657,NA,NA,4
H5,2017,2017,2017,0,0,1,Import,752,Sweden,SWE,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,1.54E+11,NA,NA,4
H5,2017,2017,2017,0,0,2,Export,752,Sweden,SWE,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,1.53E+11,NA,NA,4
H5,2017,2017,2017,0,0,1,Import,757,Switzerland,CHE,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,2.68E+11,NA,NA,4
H5,2017,2017,2017,0,0,2,Export,757,Switzerland,CHE,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,2.99E+11,NA,NA,4
H5,2017,2017,2017,0,0,1,Import,764,Thailand,THA,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,2.22E+11,NA,NA,4
H5,2017,2017,2017,0,0,2,Export,764,Thailand,THA,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,2.37E+11,NA,NA,4
H5,2017,2017,2017,0,0,3,Re-Export,764,Thailand,THA,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,296909915,NA,NA,0
H5,2017,2017,2017,0,0,4,Re-Import,764,Thailand,THA,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,3365117246,NA,NA,4
H5,2017,2017,2017,0,0,1,Import,792,Turkey,TUR,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,2.34E+11,NA,NA,4
H5,2017,2017,2017,0,0,2,Export,792,Turkey,TUR,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,0,NA,1.57E+11,NA,NA,4
H5,2017,2017,2017,0,0,1,Import,807,North Macedonia,MKD,0,World,WLD,NA,NA,NA,NA,NA,NA,NA,TOTAL,All Commodities,1,No Quantity,0,NA,NA,NA,NA,NA,7730126780,NA,NA,4
